source_file,run_id,case_id,company_name,pred_financing_initiation,true_financing_initiation,financing_initiation_correct,pred_financing_completion,true_financing_completion,pred_deal_type,true_deal_type,deal_type_correct,pred_valuation_direction,true_valuation_direction,valuation_direction_correct,pred_deal_size_usd_m,true_deal_size_usd_m,deal_size_abs_error_usd_m,deal_size_abs_pct_error,deal_size_within_25pct,deal_size_within_50pct,pred_post_money_valuation_usd_m,true_post_money_valuation_usd_m,post_money_valuation_abs_error,post_money_valuation_abs_pct_error,post_money_valuation_within_25pct,post_money_valuation_within_50pct,pred_investor_ownership_pct,true_investor_ownership_pct,investor_ownership_abs_error,investor_ownership_abs_pct_error,investor_ownership_within_25pct,investor_ownership_within_50pct
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,56698470_648838575T,56698470,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,,,,,,50.0,15.0,35.0,2.3333333333333335,False,False,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,56698470_418076218T,56698470,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,,,10.0,0.37,9.63,26.027027027027028,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,65829781_596811480T,65829781,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,,,9.642857,,,,,,48.214286,,,,,,20.357143,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,65829781_005051561T,65829781,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,secondary transaction private,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,82237047_660939529T,82237047,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,10.0,0.23692996,9.76307004,41.206566024828604,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,82237047_094939993T,82237047,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,0.5,0.8,0.30000000000000004,0.37500000000000006,False,True,0.5,4.3,3.8,0.8837209302325582,False,False,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,82237047_302141975T,82237047,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,later stage vc,False,up,,,10.0,2.55275491,7.44724509,2.917336506072963,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,87512028_605122136T,87512028,raise_now,raise_now,True,likely_complete,likely_complete,seed round,secondary transaction private,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,87512028_919782061T,87512028,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,9.642857,,,,,,48.214286,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,97714444_926438972T,97714444,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,12.0,2.0,0.16666666666666666,True,True,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,101676742_333240762T,101676742,raise_now,raise_now,True,likely_complete,likely_complete,seed round,later stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,103281360_917957046T,103281360,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,0.55393458,9.44606542,17.052673295824935,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,108943275_273554390T,108943275,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,10.0,0.6,9.4,15.666666666666668,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,108943275_242536412T,108943275,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,,,1.0,2.728363,1.7283629999999999,0.6334798558696185,False,False,5.0,6.540691,1.5406909999999998,0.23555477548167308,True,True,25.0,46.8317837,21.831783700000003,0.46617450746382744,False,True
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,123268600_158462168T,123268600,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,123268600_221012973T,123268600,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,10.0,,,,,,50.0,25.0,25.0,1.0,False,False,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,123268600_143058813T,123268600,raise_now,raise_now,True,unlikely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,2.0,8.0,4.0,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,134622385_526904228T,134622385,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,10.0,0.784,9.216,11.755102040816325,False,False,50.0,3.48,46.52,13.367816091954024,False,False,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,134622385_762593770T,134622385,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,1.035714,2.2715,1.235786,0.5440396213955536,False,False,4.071429,,,,,,23.928571,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,134622385_571168881T,134622385,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,9.642857,0.02320539,9.61965161,414.5438456324156,False,False,49.285714,,,,,,20.357143,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,145718938_867839336T,145718938,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,152916478_891084665T,152916478,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,10.0,0.68,9.32,13.705882352941176,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,152916478_770543621T,152916478,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,1.078571,4.4,3.321429,0.7548702272727272,False,False,2.078571,,,,,,23.928571,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,152916478_816603649T,152916478,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,10.0,3.743051,6.2569490000000005,1.6716173517272408,False,False,50.0,7.9,42.1,5.329113924050633,False,False,20.0,47.38039446,27.380394459999998,0.5778844767346836,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,152916478_579647233T,152916478,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,up,True,10.0,0.5,9.5,19.0,False,False,50.0,9.999999,40.000001,4.000000500000049,False,False,20.0,54.25599884,34.25599884,0.6313771669934664,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,178378902_721357216T,178378902,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,8.571429,,,,,,42.857143,,,,,,21.428571,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,197258275_777840969T,197258275,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,9.642857,0.38880958,9.25404742,23.80097584015291,False,False,48.214286,,,,,,20.357143,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,197258275_428207586T,197258275,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,later stage vc,False,up,,,7.923077,,,,,,39.615385,,,,,,21.153846,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,218034134_459544862T,218034134,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,,,10.0,3.592405,6.407595000000001,1.7836505071115314,False,False,50.0,7.292405,42.707595,5.856448592748208,False,False,20.0,49.2622823,29.262282300000003,0.594009878019801,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,218034134_081995870T,218034134,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,up,True,10.0,3.774843,6.225156999999999,1.6491167977052288,False,False,50.0,18.374842,31.625158,1.7211118332337223,False,False,20.0,57.82677559,37.82677559,0.6541394570950518,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,218034134_879239922T,218034134,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,up,True,10.0,3.25,6.75,2.076923076923077,False,False,50.0,32.75,17.25,0.5267175572519084,False,False,20.0,61.7447138,41.7447138,0.6760856311556829,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,218034134_453064052T,218034134,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,later stage vc,False,up,up,True,10.0,21.749998,11.749998000000001,0.5402298427797557,False,False,50.0,90.999993,40.999993,0.45054940828402046,False,True,20.0,68.05188141,48.05188140999999,0.7061065824249046,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,218034134_154346820T,218034134,raise_now,raise_now,True,likely_complete,likely_complete,later stage vc,later stage vc,True,up,down,False,21.75,29.5,7.75,0.2627118644067797,False,True,90.0,100.0,10.0,0.1,True,True,19.97449,76.87188979,56.897399789999994,0.7401587231097522,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,218034134_219205641T,218034134,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,later stage vc,False,up,up,True,10.0,56.0,46.0,0.8214285714285714,False,False,50.0,272.122252,222.122252,0.8162590540372273,False,False,20.0,68.84203287,48.84203287,0.7094798168181985,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,218034134_432173479T,218034134,raise_now,raise_now,True,likely_complete,likely_complete,later stage vc,later stage vc,True,up,,,50.0,,,,,,350.0,,,,,,25.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,218034134_144126445T,218034134,raise_now,raise_now,True,likely_complete,likely_complete,later stage vc,later stage vc,True,up,,,39.285714,83.0,43.714286,0.5266781445783133,False,False,210.714286,1100.0,889.285714,0.8084415581818182,False,False,22.857143,71.92978733,49.072644329999996,0.6822297986905503,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,218034134_616369767T,218034134,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,later stage vc,False,up,,,100.0,,,,,,1200.0,,,,,,25.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,218034134_402957630T,218034134,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,secondary transaction private,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,231347739_136848807T,231347739,raise_now,raise_now,True,likely_complete,likely_complete,seed round,later stage vc,False,up,,,10.0,,,,,,48.214286,,,,,,20.357143,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,231347739_333822497T,231347739,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,231347739_424651955T,231347739,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,235333785_926885698T,235333785,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,235333785_512198052T,235333785,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,235333785_967381543T,235333785,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,237064839_347016227T,237064839,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,10.0,0.75943426,9.24056574,12.167696700962633,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,237064839_464653343T,237064839,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,10.0,2.05101883,7.94898117,3.8756256421107556,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,237064839_984415763T,237064839,raise_now,raise_now,True,likely_complete,likely_complete,seed round,later stage vc,False,up,,,9.642857,4.77143715,4.87141985,1.020954420409792,False,False,49.285714,,,,,,19.642857,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,237064839_429896018T,237064839,raise_now,raise_now,True,likely_complete,likely_complete,later stage vc,later stage vc,True,up,,,9.642857,8.77657046,0.866286539999999,0.09870444770519156,True,True,48.571429,,,,,,19.642857,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,237064839_294402250T,237064839,raise_now,raise_now,True,likely_complete,likely_complete,later stage vc,later stage vc,True,up,,,10.142857,,,,,,50.714286,,,,,,19.642857,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,237064839_250030501T,237064839,raise_now,raise_now,True,likely_complete,failed/cancelled,early stage vc,later stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,244615093_239723562T,244615093,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,9.642857,21.5,11.857143,0.551495023255814,False,False,48.214286,,,,,,20.357143,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,251218500_987004488T,251218500,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,,,10.0,43.32547801,33.32547801,0.7691889285631912,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,258737782_154380057T,258737782,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,258737782_024706118T,258737782,raise_now,raise_now,True,likely_complete,likely_complete,seed round,later stage vc,False,up,,,10.0,2.16428433,7.83571567,3.620465001472334,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,259017326_200002115T,259017326,raise_now,raise_now,True,likely_complete,likely_complete,seed round,later stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,272749505_362847404T,272749505,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,,,9.642857,,,,,,48.214286,,,,,,20.357143,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,282137071_852523686T,282137071,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,309612945_230497494T,309612945,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,314608694_756469071T,314608694,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,9.642857,,,,,,48.214286,,,,,,20.357143,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,318177349_458794049T,318177349,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,10.0,1.47731582,8.52268418,5.769033313404848,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,331443735_753371340T,331443735,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,339444541_771219396T,339444541,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,,,10.0,1.0,9.0,9.0,False,False,50.0,2.0,48.0,24.0,False,False,20.0,52.907,32.907,0.6219781881414558,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,374175356_767844503T,374175356,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,0.18086457,9.81913543,54.289988525668676,False,False,50.0,0.89954929,49.10045071,54.58339110022531,False,False,20.0,20.10613208,0.1061320799999983,0.005278592599397581,True,True
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,374175356_090165516T,374175356,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,later stage vc,False,up,flat,False,10.0,0.19359137,9.80640863,50.65519516701596,False,False,50.0,1.19996979,48.80003021,40.667715651408194,False,False,20.0,32.99542589,12.99542589,0.3938553766005049,False,True
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,374175356_555208307T,374175356,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,374175356_813472702T,374175356,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,10.47005303,0.47005303000000076,0.04489499992532518,True,True,50.0,,,,,,18.928571,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,381204631_481335027T,381204631,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,381597158_757264750T,381597158,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,2.0,0.5,1.5,3.0,False,False,10.0,3.2833,6.7166999999999994,2.0457162001644686,False,False,25.0,15.22858,9.77142,0.6416501078892451,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,395080535_182107892T,395080535,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,10.0,13.520714,3.520714,0.2603940886553772,False,True,50.0,26.020714,23.979286,0.9215460421262843,False,False,20.0,39.11560872,19.115608719999997,0.48869516148488557,False,True
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,399940332_166825866T,399940332,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,8.571429,,,,,,42.857143,,,,,,21.428571,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,407502233_884022872T,407502233,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,412585624_025651118T,412585624,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,414460303_211651070T,414460303,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,later stage vc,False,up,,,10.0,8.65449364,1.34550636,0.1554691026383376,True,True,50.0,172.79139904,122.79139903999999,0.7106337452107477,False,False,20.0,5.0086368,14.9913632,2.9931024745096315,False,False
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,420468035_962848541T,420468035,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,10.0,3.0,7.0,2.3333333333333335,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,420468035_511690561T,420468035,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,,,10.0,10.0,0.0,0.0,True,True,50.0,66.7,16.700000000000003,0.2503748125937032,False,True,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,420468035_794461215T,420468035,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,later stage vc,False,up,,,10.0,2.0,8.0,4.0,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,420468035_575477039T,420468035,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,later stage vc,False,up,,,10.0,38.8,28.799999999999997,0.7422680412371134,False,False,50.0,168.8,118.80000000000001,0.7037914691943128,False,False,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,437602468_696873542T,437602468,raise_now,raise_now,True,likely_complete,likely_complete,seed round,later stage vc,False,up,,,10.0,1.47444929,8.525550710000001,5.782193235007765,False,False,50.0,28.29907935,21.70092065,0.7668419308488917,False,False,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,438636443_443797508T,438636443,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,10.0,2.01608042,7.98391958,3.96011959681648,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,438636443_873703575T,438636443,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,early stage vc,True,up,,,6.428571,1.30970194,5.11886906,3.908422904222009,False,False,25.0,,,,,,23.571429,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,440112243_958212705T,440112243,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,9.357143,1.35948,7.997663000000001,5.882883896784065,False,False,47.142857,5.28443,41.858427,7.921086474794821,False,False,20.357143,25.7261448,5.3690017999999995,0.20869826558699925,True,True
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,448395548_406056984T,448395548,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,secondary transaction private,False,up,,,9.642857,5.06057226,4.5822847399999995,0.9054874635857881,False,False,48.214286,,,,,,20.357143,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,461069674_595078018T,461069674,raise_now,raise_now,True,likely_complete,likely_complete,seed round,early stage vc,False,up,,,9.642857,,,,,,48.214286,,,,,,20.357143,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,461069674_835937778T,461069674,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,buyout/lbo,False,up,,,7.692308,,,,,,38.461538,,,,,,22.307692,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,464792275_466392313T,464792275,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,later stage vc,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,464792275_666771444T,464792275,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,10.0,,,,,,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,470615116_034207575T,470615116,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,10.0,0.025,9.975,398.99999999999994,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,470615116_012605103T,470615116,raise_now,raise_now,True,likely_complete,likely_complete,seed round,seed round,True,up,,,9.428571,2.4,7.0285709999999995,2.92857125,False,False,50.0,8.4,41.6,4.9523809523809526,False,False,20.0,29.26709143,9.26709143,0.31663861959650835,False,True
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,470615116_707165066T,470615116,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,10.0,1.25,8.75,7.0,False,False,50.0,,,,,,20.0,,,,,
outputs/batch/pitchbook_004/run_001/results.jsonl,run_001,470615116_175642053T,470615116,raise_now,raise_now,True,likely_complete,likely_complete,early stage vc,seed round,False,up,,,9.642857,3.1,6.542857,2.1105990322580643,False,False,48.214286,,,,,,20.357143,,,,,
