case_id,stage,financing_initiation_prediction,financing_initiation_correct,financing_completion_prediction,deal_type_prediction,deal_type_correct,valuation_direction_prediction,valuation_direction_correct,deal_size_prediction,deal_size_true,deal_size_abs_error,deal_size_abs_pct_error,deal_size_within_tolerance,post_money_valuation_prediction,post_money_valuation_true,post_money_valuation_abs_error,post_money_valuation_abs_pct_error,post_money_valuation_within_tolerance,investor_ownership_prediction,investor_ownership_true,investor_ownership_abs_error,investor_ownership_abs_pct_error,investor_ownership_within_tolerance
87512028_919782061T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,2.392857,,,,,14.285714,,,,,25.0,,,,
87512028_919782061T,final,raise_now,True,likely_complete,early stage vc,False,up,,2.392857,,,,,14.285714,,,,,25.0,,,,
97714444_926438972T,initial,raise_now,True,likely_complete,early stage vc,True,up,,1.964286,12.0,10.035714,0.8363095,False,7.857143,,,,,25.0,,,,
97714444_926438972T,round_1,raise_now,True,likely_complete,early stage vc,True,up,,1.964286,12.0,10.035714,0.8363095,False,7.857143,,,,,25.0,,,,
97714444_926438972T,round_2,raise_now,True,likely_complete,early stage vc,True,up,,1.964286,12.0,10.035714,0.8363095,False,7.857143,,,,,25.0,,,,
97714444_926438972T,round_3,raise_now,True,likely_complete,early stage vc,True,up,,1.964286,12.0,10.035714,0.8363095,False,7.857143,,,,,25.0,,,,
97714444_926438972T,final,raise_now,True,likely_complete,early stage vc,True,up,,1.964286,12.0,10.035714,0.8363095,False,7.857143,,,,,25.0,,,,
101676742_333240762T,initial,raise_now,True,likely_complete,early stage vc,False,up,,1.964286,,,,,7.857143,,,,,25.0,,,,
101676742_333240762T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,1.857143,,,,,7.428571,,,,,25.0,,,,
101676742_333240762T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,1.857143,,,,,7.428571,,,,,25.0,,,,
101676742_333240762T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,1.857143,,,,,7.428571,,,,,25.0,,,,
101676742_333240762T,final,raise_now,True,likely_complete,early stage vc,False,up,,1.857143,,,,,7.428571,,,,,25.0,,,,
103281360_917957046T,initial,raise_now,True,likely_complete,seed round,False,up,,0.678571,0.55393458,0.12463642000000008,0.22500205710212223,True,3.535714,,,,,33.0,,,,
103281360_917957046T,round_1,raise_now,True,likely_complete,seed round,False,up,,0.678571,0.55393458,0.12463642000000008,0.22500205710212223,True,3.535714,,,,,33.0,,,,
103281360_917957046T,round_2,raise_now,True,likely_complete,seed round,False,up,,0.678571,0.55393458,0.12463642000000008,0.22500205710212223,True,3.535714,,,,,33.0,,,,
103281360_917957046T,round_3,raise_now,True,likely_complete,seed round,False,up,,0.678571,0.55393458,0.12463642000000008,0.22500205710212223,True,3.535714,,,,,33.0,,,,
103281360_917957046T,final,raise_now,True,likely_complete,seed round,False,up,,0.678571,0.55393458,0.12463642000000008,0.22500205710212223,True,3.535714,,,,,33.0,,,,
108943275_273554390T,initial,raise_now,True,likely_complete,early stage vc,False,up,,2.285714,0.6,1.685714,2.8095233333333334,False,9.642857,,,,,25.0,,,,
108943275_273554390T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,2.285714,0.6,1.685714,2.8095233333333334,False,9.642857,,,,,25.0,,,,
108943275_273554390T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,2.285714,0.6,1.685714,2.8095233333333334,False,9.642857,,,,,25.0,,,,
108943275_273554390T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,2.285714,0.6,1.685714,2.8095233333333334,False,9.642857,,,,,25.0,,,,
108943275_273554390T,final,raise_now,True,likely_complete,early stage vc,False,up,,2.285714,0.6,1.685714,2.8095233333333334,False,9.642857,,,,,25.0,,,,
108943275_242536412T,initial,raise_now,True,likely_complete,seed round,False,up,,1.057143,2.728363,1.67122,0.6125357952735762,False,2.114286,6.540691,4.426405,0.676748832806809,False,25.0,46.8317837,21.831783700000003,0.46617450746382744,True
108943275_242536412T,round_1,raise_now,True,likely_complete,seed round,False,up,,1.057143,2.728363,1.67122,0.6125357952735762,False,2.114286,6.540691,4.426405,0.676748832806809,False,25.0,46.8317837,21.831783700000003,0.46617450746382744,True
108943275_242536412T,round_2,raise_now,True,likely_complete,early stage vc,True,up,,1.057143,2.728363,1.67122,0.6125357952735762,False,2.114286,6.540691,4.426405,0.676748832806809,False,25.0,46.8317837,21.831783700000003,0.46617450746382744,True
108943275_242536412T,round_3,raise_now,True,likely_complete,early stage vc,True,up,,1.057143,2.728363,1.67122,0.6125357952735762,False,2.114286,6.540691,4.426405,0.676748832806809,False,25.0,46.8317837,21.831783700000003,0.46617450746382744,True
108943275_242536412T,final,raise_now,True,likely_complete,early stage vc,True,up,,1.057143,2.728363,1.67122,0.6125357952735762,False,2.114286,6.540691,4.426405,0.676748832806809,False,25.0,46.8317837,21.831783700000003,0.46617450746382744,True
123268600_158462168T,initial,raise_now,True,likely_complete,seed round,True,up,,1.928571,,,,,5.785714,,,,,25.0,,,,
123268600_158462168T,round_1,raise_now,True,likely_complete,seed round,True,up,,1.928571,,,,,5.785714,,,,,25.0,,,,
123268600_158462168T,round_2,raise_now,True,likely_complete,seed round,True,up,,1.928571,,,,,5.785714,,,,,25.0,,,,
123268600_158462168T,round_3,raise_now,True,likely_complete,seed round,True,up,,1.928571,,,,,5.785714,,,,,25.0,,,,
123268600_158462168T,final,raise_now,True,likely_complete,seed round,True,up,,1.928571,,,,,5.785714,,,,,25.0,,,,
123268600_221012973T,initial,raise_now,True,likely_complete,early stage vc,False,up,,2.0,,,,,15.0,25.0,10.0,0.4,True,25.0,,,,
123268600_221012973T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,2.0,,,,,15.0,25.0,10.0,0.4,True,25.0,,,,
123268600_221012973T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,2.0,,,,,15.0,25.0,10.0,0.4,True,25.0,,,,
123268600_221012973T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,2.0,,,,,15.0,25.0,10.0,0.4,True,25.0,,,,
123268600_221012973T,final,raise_now,True,likely_complete,early stage vc,False,up,,2.0,,,,,15.0,25.0,10.0,0.4,True,25.0,,,,
123268600_143058813T,initial,raise_now,True,likely_complete,seed round,False,up,,0.678571,2.0,1.321429,0.6607145,False,4.071429,,,,,34.428571,,,,
123268600_143058813T,round_1,raise_now,True,likely_complete,seed round,False,up,,0.678571,2.0,1.321429,0.6607145,False,4.071429,,,,,34.428571,,,,
123268600_143058813T,round_2,raise_now,True,likely_complete,seed round,False,up,,0.678571,2.0,1.321429,0.6607145,False,4.071429,,,,,34.428571,,,,
123268600_143058813T,round_3,raise_now,True,likely_complete,seed round,False,up,,0.678571,2.0,1.321429,0.6607145,False,4.071429,,,,,34.428571,,,,
123268600_143058813T,final,raise_now,True,likely_complete,seed round,False,up,,0.678571,2.0,1.321429,0.6607145,False,4.071429,,,,,34.428571,,,,
134622385_526904228T,initial,raise_now,True,likely_complete,early stage vc,False,up,,1.357143,0.784,0.573143,0.7310497448979592,False,4.571429,3.48,1.0914290000000002,0.3136290229885058,True,25.0,,,,
134622385_526904228T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,1.357143,0.784,0.573143,0.7310497448979592,False,4.571429,3.48,1.0914290000000002,0.3136290229885058,True,25.0,,,,
134622385_526904228T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,1.357143,0.784,0.573143,0.7310497448979592,False,4.571429,3.48,1.0914290000000002,0.3136290229885058,True,25.0,,,,
134622385_526904228T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,1.357143,0.784,0.573143,0.7310497448979592,False,4.571429,3.48,1.0914290000000002,0.3136290229885058,True,25.0,,,,
134622385_526904228T,final,raise_now,True,likely_complete,early stage vc,False,up,,1.357143,0.784,0.573143,0.7310497448979592,False,4.571429,3.48,1.0914290000000002,0.3136290229885058,True,25.0,,,,
134622385_762593770T,initial,raise_now,True,likely_complete,early stage vc,True,up,,2.321429,2.2715,0.04992900000000011,0.021980629539951623,True,5.384286,,,,,21.428571,,,,
134622385_762593770T,round_1,raise_now,True,likely_complete,early stage vc,True,up,,2.321429,2.2715,0.04992900000000011,0.021980629539951623,True,5.384286,,,,,21.428571,,,,
134622385_762593770T,round_2,raise_now,True,likely_complete,early stage vc,True,up,,2.321429,2.2715,0.04992900000000011,0.021980629539951623,True,5.384286,,,,,21.428571,,,,
134622385_762593770T,round_3,raise_now,True,likely_complete,early stage vc,True,up,,2.321429,2.2715,0.04992900000000011,0.021980629539951623,True,5.384286,,,,,21.428571,,,,
134622385_762593770T,final,raise_now,True,likely_complete,early stage vc,True,up,,2.321429,2.2715,0.04992900000000011,0.021980629539951623,True,5.384286,,,,,21.428571,,,,
134622385_571168881T,initial,raise_now,True,likely_complete,early stage vc,False,up,,5.0,0.02320539,4.97679461,214.46718240891448,False,15.0,,,,,25.0,,,,
134622385_571168881T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,5.0,0.02320539,4.97679461,214.46718240891448,False,15.0,,,,,25.0,,,,
134622385_571168881T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,5.0,0.02320539,4.97679461,214.46718240891448,False,15.0,,,,,25.0,,,,
134622385_571168881T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,5.0,0.02320539,4.97679461,214.46718240891448,False,15.0,,,,,25.0,,,,
134622385_571168881T,final,raise_now,True,likely_complete,early stage vc,False,up,,5.0,0.02320539,4.97679461,214.46718240891448,False,15.0,,,,,25.0,,,,
145718938_867839336T,initial,raise_now,True,likely_complete,early stage vc,True,up,,1.964286,,,,,14.642857,,,,,25.0,,,,
145718938_867839336T,round_1,raise_now,True,likely_complete,early stage vc,True,up,,1.964286,,,,,14.642857,,,,,25.0,,,,
145718938_867839336T,round_2,raise_now,True,likely_complete,early stage vc,True,up,,1.964286,,,,,14.642857,,,,,25.0,,,,
145718938_867839336T,round_3,raise_now,True,likely_complete,early stage vc,True,up,,1.964286,,,,,14.642857,,,,,25.0,,,,
145718938_867839336T,final,raise_now,True,likely_complete,early stage vc,True,up,,1.964286,,,,,14.642857,,,,,25.0,,,,
152916478_891084665T,initial,raise_now,True,likely_complete,early stage vc,False,up,,2.071429,0.68,1.391429,2.0462191176470585,False,8.357143,,,,,25.0,,,,
152916478_891084665T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,2.071429,0.68,1.391429,2.0462191176470585,False,8.357143,,,,,25.0,,,,
152916478_891084665T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,2.071429,0.68,1.391429,2.0462191176470585,False,8.357143,,,,,25.0,,,,
152916478_891084665T,round_3,raise_now,True,likely_complete,early stage vc,False,up,,2.071429,0.68,1.391429,2.0462191176470585,False,8.357143,,,,,25.0,,,,
152916478_891084665T,final,raise_now,True,likely_complete,early stage vc,False,up,,2.071429,0.68,1.391429,2.0462191176470585,False,8.357143,,,,,25.0,,,,
152916478_770543621T,initial,raise_now,True,likely_complete,early stage vc,False,up,,1.35,4.4,3.0500000000000003,0.6931818181818182,False,2.25,,,,,25.0,,,,
152916478_770543621T,round_1,raise_now,True,likely_complete,early stage vc,False,up,,1.35,4.4,3.0500000000000003,0.6931818181818182,False,2.25,,,,,25.0,,,,
152916478_770543621T,round_2,raise_now,True,likely_complete,early stage vc,False,up,,1.35,4.4,3.0500000000000003,0.6931818181818182,False,2.25,,,,,25.0,,,,
